ID,C1,C2,C3,C4,C5
1,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
3,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.5,0.5
5,0.0,0.0,0.0,1.0,0.0
6,0.0,0.0,1.0,0.0,0.0
7,0.0,0.0,0.0,1.0,0.0
8,0.016129032258064516,0.8709677419354839,0.11290322580645161,0.0,0.0
9,0.016129032258064516,0.8709677419354839,0.11290322580645161,0.0,0.0
10,0.0,0.0,0.0,0.0,1.0
11,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666
12,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666
13,0.0,0.0,0.0,0.0,1.0
14,0.0,0.0,0.0,0.0,1.0
15,0.0,0.9672131147540983,0.03278688524590164,0.0,0.0
16,0.02459016393442623,0.9508196721311475,0.00819672131147541,0.00819672131147541,0.00819672131147541
17,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
18,0.0,0.0,1.0,0.0,0.0
19,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
20,0.0,0.0,1.0,0.0,0.0
21,0.02459016393442623,0.9508196721311475,0.00819672131147541,0.00819672131147541,0.00819672131147541
22,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.5714285714285714,0.0
23,0.1875,0.75,0.0625,0.0,0.0
24,1.0,0.0,0.0,0.0,0.0
25,0.1875,0.75,0.0625,0.0,0.0
26,0.03571428571428571,0.9464285714285714,0.017857142857142856,0.0,0.0
27,1.0,0.0,0.0,0.0,0.0
28,1.0,0.0,0.0,0.0,0.0
29,0.02459016393442623,0.9508196721311475,0.00819672131147541,0.00819672131147541,0.00819672131147541
30,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
31,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0
32,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0
33,0.0,0.8943089430894309,0.0975609756097561,0.008130081300813009,0.0
34,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
35,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
36,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
37,0.0,0.9629629629629629,0.0,0.037037037037037035,0.0
38,0.0,0.0,1.0,0.0,0.0
39,0.01858736059479554,0.8773234200743495,0.07063197026022305,0.026022304832713755,0.007434944237918215
40,0.0,0.05555555555555555,0.8333333333333334,0.1111111111111111,0.0
41,0.0,0.2,0.8,0.0,0.0
42,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0
43,0.0,0.0,0.8,0.0,0.2
44,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
45,0.01858736059479554,0.8773234200743495,0.07063197026022305,0.026022304832713755,0.007434944237918215
46,0.01858736059479554,0.8773234200743495,0.07063197026022305,0.026022304832713755,0.007434944237918215
47,0.01858736059479554,0.8773234200743495,0.07063197026022305,0.026022304832713755,0.007434944237918215
48,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0
49,0.01858736059479554,0.8773234200743495,0.07063197026022305,0.026022304832713755,0.007434944237918215
50,0.0,0.0,0.8,0.0,0.2
51,0.0,0.045454545454545456,0.13636363636363635,0.7727272727272727,0.045454545454545456
52,0.0,0.045454545454545456,0.13636363636363635,0.7727272727272727,0.045454545454545456
53,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
54,0.0,0.0,0.0,1.0,0.0
55,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
56,0.0,0.045454545454545456,0.13636363636363635,0.7727272727272727,0.045454545454545456
57,0.0,0.0,0.0,0.5,0.5
58,0.0,0.0,0.0,0.5,0.5
59,0.01858736059479554,0.8773234200743495,0.07063197026022305,0.026022304832713755,0.007434944237918215
60,0.0,0.0,0.0,0.0,1.0
61,0.0,0.0,0.0,0.0,1.0
62,0.0,0.0,1.0,0.0,0.0
63,0.0,1.0,0.0,0.0,0.0
64,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
65,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
66,0.0,1.0,0.0,0.0,0.0
67,0.2,0.0,0.4,0.0,0.4
68,0.0,0.05405405405405406,0.918918918918919,0.02702702702702703,0.0
69,0.0,0.15625,0.84375,0.0,0.0
70,0.0,0.8,0.0,0.1,0.1
71,0.0,0.0,0.0,1.0,0.0
72,0.0,0.0,0.8947368421052632,0.07894736842105263,0.02631578947368421
73,0.037037037037037035,0.7407407407407407,0.2222222222222222,0.0,0.0
74,0.0,0.0,1.0,0.0,0.0
75,0.1,0.9,0.0,0.0,0.0
76,0.037037037037037035,0.7407407407407407,0.2222222222222222,0.0,0.0
77,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
78,0.0,0.0,0.0,0.0,1.0
79,0.018518518518518517,0.9629629629629629,0.018518518518518517,0.0,0.0
80,0.6,0.2,0.0,0.2,0.0
81,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0
82,0.6,0.2,0.0,0.2,0.0
83,0.125,0.0,0.125,0.125,0.625
84,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0
85,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
86,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
87,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
88,0.0,1.0,0.0,0.0,0.0
89,0.3,0.3,0.0,0.3,0.1
90,0.3,0.3,0.0,0.3,0.1
91,0.0,0.0,0.0,1.0,0.0
92,0.0,0.0,0.0,1.0,0.0
93,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0
94,0.0,0.0,1.0,0.0,0.0
95,0.0,1.0,0.0,0.0,0.0
96,0.0,1.0,0.0,0.0,0.0
97,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0
98,0.0,0.9411764705882353,0.029411764705882353,0.029411764705882353,0.0
99,0.0,0.9411764705882353,0.029411764705882353,0.029411764705882353,0.0
100,0.0,0.9365079365079365,0.06349206349206349,0.0,0.0
101,0.0,0.9365079365079365,0.06349206349206349,0.0,0.0
102,1.0,0.0,0.0,0.0,0.0
103,0.8125,0.15625,0.03125,0.0,0.0
104,0.8125,0.15625,0.03125,0.0,0.0
105,0.0,0.8983050847457628,0.1016949152542373,0.0,0.0
106,0.0,0.0,0.0,1.0,0.0
107,0.0,0.0,0.0,1.0,0.0
108,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0
109,0.0,0.9545454545454546,0.0,0.045454545454545456,0.0
110,0.0,0.25,0.25,0.5,0.0
111,0.0,0.8863636363636364,0.045454545454545456,0.022727272727272728,0.045454545454545456
112,0.0,0.25,0.25,0.5,0.0
113,0.0,1.0,0.0,0.0,0.0
114,0.010416666666666666,0.8958333333333334,0.08333333333333333,0.010416666666666666,0.0
115,0.010416666666666666,0.8958333333333334,0.08333333333333333,0.010416666666666666,0.0
116,0.0,0.8863636363636364,0.045454545454545456,0.022727272727272728,0.045454545454545456
117,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
118,0.0,0.4,0.0,0.4,0.2
119,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
120,0.25,0.5,0.0,0.25,0.0
